symbol,sector,fullTimeEmployees,trailingAnnualDividendYield,payoutRatio,averageDailyVolume10Day,trailingAnnualDividendRate,averageVolume10days,dividendRate,beta,priceHint,trailingPE,regularMarketVolume,marketCap,averageVolume,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,enterpriseToRevenue,profitMargins,enterpriseToEbitda,forwardEps,bookValue,sharesPercentSharesOut,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,priceToBook,heldPercentInsiders,shortRatio,enterpriseValue,earningsQuarterlyGrowth,pegRatio,shortPercentOfFloat,increment
ACSI,0,0,0.0,0.0,1750,0.0,1750,0.0,0.0,2,0.0,527,0,1255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.029305596891283325
ACST,Healthcare,32,0.0,0.0,21343033,0.0,21343033,0.0,1.52384,4,28.222223,25790758,151248624,54580668,1867.267,-2.1771429,0.0,0.0,1261.011,31.88889,-8.423,-0.35,0.165,0.0074,0.01657,2583000,0.027,0.0,4.6181817,0.08641,0.03,102141888,0.0,0.0,0.0074,-0.18936167420063038
ACTC,Financial Services,0,0.0,0.0,1953050,0.0,1953050,0.0,0.0,2,0.0,781722,686118784,3160171,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0,0.0,0.0,0.0,0.0,1.97,682900160,0.0,0.0,0.0,-0.17617657234122078
ACTCU,Financial Services,0,0.0,0.0,13750,0.0,13750,0.0,0.0,2,0.0,3996,0,186701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80254996,0,0.0,0.0,0.0,0.0,0.01,792859584,0.0,0.0,0.0,-0.20739716338428651
ACTG,Industrials,17,0.019561816,0.0,853266,0.125,853266,0.0,0.679306,2,19.84472,742141,314896000,1245855,12.070993,18.257143,0.0,0.0,6.33,1.29716,-10.294,0.35,4.068,0.0335,0.67410004,25165000,0.322,0.0,1.5707965,0.06022,0.95,165118704,0.0,-1.0,0.0349,-0.24823530982522404
ACTV,0,0,0.0,0.0,3733,0.0,3733,0.0,0.0,2,0.0,3155,0,5948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.058155226630872345
ACU,Consumer Defensive,0,0.011778562,0.2365,16183,0.49,16183,0.52,0.980498,2,17.800865,10447,137295968,15215,0.83715516,16.448,2.01,0.0125,1.114,0.04938,12.044,2.5,18.782,0.0002,0.65916,8098000,2.31,0.0,2.18933,0.12632,0.05,182760336,1.092,1.24,0.00029999999,0.21584858967866083
ACV,Financial Services,0,0.0,0.3461,63650,0.0,63650,2.0,0.0,2,0.0,45140,338986688,46955,0,0.0,9.02,0.0615,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0,0.0,0.0,0.0,0.0,0.04,0,0.0,0.0,0.0,-0.06476851737838639
ACVF,0,0,0.0,0.0,2316,0.0,2316,0.0,0.0,2,0.0,3715,0,3824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.020988399555107656
ACWF,0,0,0.0,0.0,6750,0.0,6750,0.0,0.0,2,0.0,6369,0,15350,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0011353982482245934
ACWI,0,0,0.0,0.0,3299066,0.0,3299066,0.0,0.0,2,0.0,866849,0,3793218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.001565287728402158
ACWV,0,0,0.0,0.0,240416,0.0,240416,0.0,0.0,2,0.0,300762,0,393550,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.013380284588038034
ACWX,0,0,0.0,0.0,1721900,0.0,1721900,0.0,0.0,2,0.0,1226859,0,1282575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.014830511328384824
ACY,Industrials,9,0.0,0.0,232000,0.0,232000,0.0,3.392199,2,0.0,59311,13696496,1644500,0.78137994,6.8153844,0.0,0.0,6.941,-1.9863901,16.66,1.3,-2.349,0.0053,0.04303,-34818600,-22.53,0.0,0.0,0.22596,0.01,121669952,0.0,0.0,0.0068,-0.24659868331314885
ADAG,Healthcare,199,0.0,0.0,74816,0.0,74816,0.0,0.0,2,0.0,17287,925846656,377369,1172.7,0.0,0.0,0.0,465.117,0.0,-10.424,0.0,0.0,0.0002,0.0,-34491160,0.0,0.0,0.0,0.0,0.02,367210048,0.0,0.0,0.0,-0.1660333959936982
ADAP,Healthcare,462,0.0,0.0,701633,0.0,701633,0.0,2.205308,2,0.0,574044,831539712,1271500,210.09088,-5.0566044,0.0,0.0,127.754,0.0,-4.019,-1.06,2.204,0.0119,0.84045,-130092000,-0.913,0.0,2.431942,0.0021799998,1.68,505649952,0.0,-5.98,0.0,-0.1478537096945619
ADBE,Technology,22516,0.0,0.0,3352100,0.0,3352100,0.0,0.964247,2,41.328716,2508699,214541533184,2631411,16.672485,33.72946,0.0,0.0,16.429,0.40877,43.969,13.27,27.691,0.01,0.86103,5260000256,10.83,0.0065,16.163734,0.00311,1.95,211402407936,1.644,2.43,0.01,-0.06580814639469384
ADC,Real Estate,49,0.035810005,1.3822,976016,2.405,976016,2.48,0.323401,2,39.902298,1238084,4406826496,700366,17.728857,37.12834,3.78,0.037,22.114,0.36763,25.998,1.87,42.183,0.0462,1.13272,91084000,1.74,0.0,1.6459237,0.02339,5.4,5496914944,0.047,-40.1,0.0598,0.09999060811205283
ADCT,Healthcare,0,0.0,0.0,215500,0.0,215500,0.0,0.0,2,0.0,176984,1918732160,229043,Infinity,0.0,0.0,0.0,0.0,0.0,-8.423,0.0,0.0,0.057800002,0.37042,-225646000,0.0,0.0,0.0,0.48051998,18.0,1485117440,0.0,0.65,0.16420001,-0.19166128645176508
ADERU,Financial Services,0,0.0,0.0,250383,0.0,250383,0.0,0.0,2,0.0,57414,0,357715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3054,0.0,0.0,0.0,0.0,0.01,51350000,0.0,0.0,0.0,-0.026415158166879685
ADES,Industrials,136,0.04347826,0.9615,160150,0.25,160150,0.0,0.791982,2,0.0,168887,105927536,144275,1.7202451,1.3179723,0.0,0.0,1.629,-0.32970002,-14.184,4.34,4.695,0.044,0.63413,-20297000,-1.125,0.0,1.2183173,0.03259,4.59,100279672,-0.953,0.0,0.0602,-0.06229510170194128
ADEX,Financial Services,0,0.0,0.0,241700,0.0,241700,0.0,0.0,2,0.0,75531,0,304975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.006157843648617143
ADFI,0,0,0.0,0.0,2033,0.0,2033,0.0,0.0,2,0.0,9512,0,6018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.017549152766643056
ADI,Technology,15900,0.017052295,0.65779996,4082833,2.55,4082833,2.76,1.321776,2,40.04243,2113191,55702994944,2878531,9.508959,22.604792,2.1,0.0185,10.148,0.23990999,23.107,6.68,32.768,0.0956,0.94553,1405405952,3.771,0.0,4.6081543,0.00318,11.38,59448172544,0.906,2.22,0.0958,-0.0741950117536643
ADIL,Healthcare,3,0.0,0.0,322550,0.0,322550,0.0,0.69408,4,0.0,1443055,40859372,665025,0,-4.21875,0.0,0.0,0.0,0.0,-3.056,-0.64,0.498,0.0334,0.09823,-9482230,-0.823,0.0,5.4216866,0.17534,0.47,29175364,0.0,0.0,0.040999997,-0.09090908361130771
ADM,Consumer Defensive,37575,0.02472103,0.4571,3268333,1.44,3268333,1.48,0.872697,2,18.507936,3114894,32555536384,2615556,0.5058742,14.759493,3.04,0.0254,0.668,0.02753,15.444,3.95,35.971,0.010199999,0.82127,1772000000,3.15,0.0,1.62075,0.00389,2.12,42964619264,0.363,3.23,0.010299999,0.038845337609890916
ADMA,Healthcare,313,0.0,0.0,2608550,0.0,2608550,0.0,1.699349,4,0.0,2417134,203278208,3742946,5.044031,-4.673913,0.0,0.0,5.979,-1.6600599,-4.635,-0.46,0.796,0.0865,0.54508,-66901804,-0.871,0.0,2.7010052,0.021329999,1.91,240947104,0.0,0.0,0.115100004,-0.17307685606578152
ADME,0,0,0.0,0.0,27483,0.0,27483,0.0,0.0,2,0.0,22504,0,32755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0073911981052869015
ADMP,Healthcare,131,0.0,0.0,4353083,0.0,4353083,0.0,1.412784,4,0.0,10432491,158515280,19965288,8.600803,-5.9473686,0.0,0.0,4.987,-1.88306,-3.587,-0.19,0.293,0.0231,0.07046,-34705408,-0.499,0.0,3.8566551,0.00803,0.19,91905016,0.0,0.0,0.0232,-0.18115942091582277
ADMS,Healthcare,138,0.0,0.0,370766,0.0,370766,0.0,2.682015,2,0.0,479737,235503408,710190,3.1627753,-5.954545,0.0,0.0,2.794,-0.77091,-5.43,-0.88,-1.731,0.065,0.6833,-57403000,-2.028,0.0,0.0,0.02735,1.41,208054784,0.0,0.02,0.077,-0.1073254048932429
ADN,Utilities,40,0.0,0.0,429950,0.0,429950,0.0,0.0,2,0.0,441415,643638336,1020283,853.7042,0.0,0.0,0.0,53.195,-2.13743,-27.674,0.0,0.0,0.0254,0.0,-1611489,0.0,0.0,0.0,0.0,1.52,40105632,0.0,0.0,0.0,0.05279033161254817
ADNT,Consumer Cyclical,77000,0.0057931324,0.0,1095483,0.275,1095483,0.0,3.350713,2,0.0,1350382,4444828672,885608,0.35326886,10.350878,0.0,0.0,0.615,-0.01828,16.922,4.56,15.44,0.0339,0.92183995,-230000000,-2.453,0.0,3.056995,0.011670001,3.25,7733135872,0.0,0.27,0.0383,0.28017364063771144
ADOC,Financial Services,0,0.0,0.0,33850,0.0,33850,0.0,0.0,2,0.0,4271,118984320,62841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0,0.0,0.0,0.0,0.03507,0.02,25237592,0.0,0.0,0.0,-0.023255792462719835
ADOCR,,0,0.0,0.0,0,0.0,0,0.0,0.0,4,0.0,2563,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ADP,Industrials,58000,0.020025168,0.6343,2004516,3.66,2004516,3.72,0.737811,2,32.769497,2787607,80914898944,1828175,5.545497,29.044546,2.09,0.020399999,5.418,0.17011,20.734,6.51,13.782,0.011,0.82228994,2482099968,5.77,0.0,13.719344,0.00104,2.33,79052136448,-0.006,2.66,0.011,0.12263434801433132
ADPT,Healthcare,622,0.0,0.0,1894216,0.0,1894216,0.0,0.0,2,0.0,1765832,5968361472,974186,60.665176,-27.30573,0.0,0.0,52.813,-1.48632,-35.996,-1.57,5.4,0.0249,0.78616,-146227008,-1.114,0.0,7.9388885,0.05163,4.77,5195810304,0.0,-17.59,0.041500002,-0.3217845348392728
ADRE,0,0,0.011902737,0.0,21100,0.7,21100,0.0,0.0,2,7.694826,29141,0,30136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.09961685823754789
ADS,Financial Services,8000,0.011408909,0.2045,1080866,1.26,1080866,0.84,2.589924,2,25.89738,1616575,5743759872,1017986,1.2703499,8.71644,0.0,0.0077,4.648,0.047259998,30.307,13.26,30.616,0.056599997,0.83108,295000000,4.463,0.21,3.7751503,0.030350002,2.65,21015021568,-0.877,-1.08,0.0642,0.33742194260526964
ADSK,Technology,0,0.0,0.0,1757116,0.0,1757116,0.0,1.368364,2,50.187496,860750,60034088960,1430688,15.838457,39.28345,0.0,0.0,15.606,0.31875,80.303,6.95,4.395,0.0097,0.93341005,1208199936,5.44,0.0,62.12059,0.00171,1.5,59151167488,5.914,2.0,0.0097,-0.10602490350339605
ADT,Industrials,20500,0.016826924,0.0,5286200,0.14,5286200,0.14,2.277595,2,0.0,3127282,6817734144,4357393,1.282786,9.821429,0.0,0.0163,3.121,-0.11895,8.03,0.84,3.724,0.014400001,0.95579004,-632193024,-0.815,0.035,2.21536,0.01054,2.6,16585349120,0.0,0.79,0.105299994,-0.14772729959638298
ADTN,Technology,1405,0.019682886,7.2,280916,0.36,280916,0.36,1.431744,2,378.80002,340933,915514176,312950,1.8074948,33.228073,2.5,0.0197,1.631,0.0046900003,61.596,0.57,7.731,0.0294,0.92804,2378000,0.05,0.0,2.4498773,0.0086199995,3.9,826182016,0.0,19.15,0.040599998,0.18221487205013726
ADTX,Healthcare,2,0.0,0.0,367433,0.0,367433,0.0,0.0,4,0.0,1089686,52365236,3710650,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.071090005,-5459186,0.0,0.0,0.0,0.25024998,0.13,28122232,0.0,0.0,0.0253,-0.041025662030301654
ADUS,Healthcare,6027,0.0,0.0,120633,0.0,120633,0.0,0.595882,2,51.83654,78568,1706391680,97306,2.2312336,26.68812,0.0,0.0,2.301,0.043319996,27.872,4.04,33.096,0.0195,1.01243,33133000,2.08,0.0,3.2577953,0.0148,3.82,1759773184,-0.213,2.3,0.023699999,-0.08324122833705408
ADV,Communication Services,18000,0.0,0.0,432516,0.0,432516,0.0,0.0,2,0.0,364543,3156189696,973560,0.9511868,0.0,0.0,0.0,0.0,-0.00275,0.0,0.0,0.0,0.012999999,0.14302,-9128000,0.0,0.0,0.0,0.67521006,6.4,0,0.591,1.48,0.0,0.001990000369133634
ADVM,Healthcare,167,0.0,0.0,718750,0.0,718750,0.0,1.489707,2,0.0,516350,1041528384,915288,0,-5.325,0.0,0.0,0.0,0.0,-5.664,-2.0,4.453,0.1028,0.96248,-117507000,-1.38,0.0,2.391646,0.0075,14.75,644563712,0.0,0.0,0.111499995,-0.17120627997116267
ADX,Financial Services,0,0.057095338,0.31149998,156366,1.03,156366,1.03,0.959371,2,5.758249,166077,2014377728,200135,60.074593,0.0,2.86,0.0571,59.714,10.436379,0.0,0.0,20.061,0.0061000003,0.19469999,349945024,3.152,0.05,0.9047405,0.088190004,3.61,2002298112,1.336,0.0,0.0061000003,0.015100697451715968
ADXN,Healthcare,27,0.0,0.0,14983,0.0,14983,0.0,1.36717,2,0.0,11896,62496456,123515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011999999,0.00416,0,0.0,0.0,0.0,0.0,0.15,48768596,0.0,0.0,0.0,-0.11310010965314733
ADXS,Healthcare,17,0.0,0.0,7924500,0.0,7924500,0.0,2.877031,4,0.0,7887562,106771760,14491173,422.02277,-1.6716363,0.0,0.0,308.642,0.0,-3.481,-0.55,0.387,0.0404,0.17723,-26469000,-0.434,0.0,2.3757105,0.00086000003,0.29,78086408,0.0,0.0,0.0404,-0.21418802525321531
AE,Energy,726,0.029638777,4.1739,9416,0.96,9416,0.96,1.212351,2,136.91304,7954,133864616,11093,0.13092892,0.0,2.67,0.0296,0.119,0.00097000005,9.3,0.0,35.132,0.0062,0.38365,995000,0.23,0.0,0.8963338,0.49041998,2.98,122066376,1.204,0.0,0.012,0.12127712274186134
AEACU,Financial Services,0,0.0,0.0,157433,0.0,157433,0.0,0.0,2,0.0,44059,0,361566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02,0,0.0,0.0,0.0,-0.040114619444334886
AEE,Utilities,9183,0.02587322,0.5714,2370250,2.0,2370250,2.2,0.244312,2,22.52,1596772,19969441792,1698856,3.6045926,19.558311,2.87,0.028499998,5.633,0.15722,12.603,4.03,35.286,0.0116,0.7664,871000000,3.5,0.0,2.2337472,0.00437,1.99,31204349952,0.223,2.92,0.013200001,0.08972760541232377
AEF,Financial Services,0,0.025743708,0.1906,47283,0.225,47283,0.19,1.007042,2,8.489279,62454,442048192,68485,26.142637,0.0,0.0,0.0222,28.387,3.0803602,0.0,0.0,9.408,0.0004,0.63434,52086112,1.026,0.134,0.92580783,0.0,0.31,479994880,4.244,0.0,0.0,-0.042857178788355786
AEG,Financial Services,0,0.06533066,0.35779998,3059700,0.326,3059700,0.14,1.528077,4,4.514652,1890327,10072827904,2352946,0,3.6518517,6.24,0.028800001,0.0,0.00088,0.0,1.35,13.538,0.0011,0.08126,0,1.092,0.0,0.36416012,0.0,0.86,10289380352,-0.934,0.0,0.0,0.04228325760225107
AEGN,Industrials,2564,0.0,0.0,366883,0.0,366883,0.0,1.330444,2,0.0,818243,876707648,258078,1.0853512,24.37607,0.0,0.0,1.351,-0.03944,12.745,1.17,13.042,0.0108,0.99084,23295000,-1.015,0.0,2.1867812,0.04143,0.82,1091068288,0.0,1.54,0.019199999,0.09692309452937199
AEHL,Industrials,431,0.0,0.0,1757850,0.0,1757850,0.0,1.244312,4,0.0,534567,11864995,1101688,0,0.0,0.0,0.0,0.0,0.37995,0.0,0.0,0.0,0.084,0.0087,0,0.0,0.0,0.0,0.27693,0.19,9305144,0.0,0.0,0.0844,-0.3036876474665415
AEHR,Technology,71,0.0,0.0,201683,0.0,201683,0.0,1.22806,4,0.0,144342,62252476,493896,4.584467,26.5,0.0,0.0,4.451,-0.33132,-9.841,0.1,0.459,0.0108,0.24025999,-4499000,-0.194,0.0,5.773421,0.14220999,0.3,60434312,0.0,-11.25,0.0125,-0.12251651917082755
AEI,Real Estate,0,0.0,0.0,1336100,0.0,1336100,0.0,0.0,2,0.0,330646,88356704,395833,10.403016,0.0,0.0,0.0,7.352,-1.34727,-16.622,0.0,0.0,0.0014,0.0,-10752862,0.0,0.0,0.0,0.0,0.03,62446336,0.0,0.0,0.0057,-0.5684386486805841
AEIS,Industrials,10000,0.0,0.0,221916,0.0,221916,0.4,1.841278,2,30.865961,166491,4144575488,284515,2.9273198,16.848675,0.0,0.0037,2.845,0.09512,16.329,6.41,21.276,0.031400003,1.00052,135096000,3.499,0.0,5.0761423,0.01426,3.73,4028233984,3.076,3.64,0.043,-0.003669013834200046
AEL,Financial Services,655,0.009858287,0.0464,888100,0.32,888100,0.32,1.314192,2,4.595652,772272,3026212096,841091,1.2470622,6.4846625,1.06,0.0099,-2.235,0.2767,-6.349,4.89,68.686,0.035099998,1.11075,637945024,6.9,0.0,0.46166614,0.01833,4.69,-5423926784,-0.96,-1.49,0.0476,0.10487798750932574
AEM,Basic Materials,0,0.016071731,0.45240003,1140050,0.95,1140050,1.4,0.721018,2,28.409525,1086618,14444222464,1333636,4.602837,17.094555,0.98,0.023699999,4.983,0.16303,9.994,3.49,23.399,0.0066000004,0.74707,511607008,2.1,0.0,2.5496817,0.00114,1.01,15635944448,-0.381,0.53,0.0072000003,0.0038088806231100975
AEMD,Healthcare,8,0.0,0.0,320333,0.0,320333,0.0,0.628927,4,0.0,211729,28853932,2236648,34.696888,-2.3564358,0.0,0.0,19.59,0.0,-2.21,-1.01,0.954,0.0368,0.103649996,-7406645,-0.706,0.0,2.494759,0.02678,0.53,16291076,0.0,0.0,0.038599998,-0.09848484095900979
AENZ,Industrials,0,0.0,0.0,196916,0.0,196916,0.0,0.785123,4,0.0,14017,393838688,64366,0,0.0,0.0,0.0,0.0,-0.037520003,0.0,0.0,0.0,0.0001,0.16845,0,0.0,0.0,0.0,0.0,0.26,393234944,0.0,0.0,0.0,-0.01793720247125666
AEO,Consumer Cyclical,6500,0.004629319,0.0,5351383,0.138,5351383,0.55,1.430119,2,0.0,4670580,5104384512,4898005,1.3578694,16.641304,3.07,0.0185,1.575,-0.05567,34.02,1.84,6.533,0.1177,1.22276,-209274000,-1.26,0.0,4.686974,0.06981,4.32,5921530880,-0.258,1.89,0.14899999,0.2324454605405082
AEP,Utilities,16787,0.03504442,0.6425,3231600,2.84,3231600,2.96,0.241061,2,18.615383,3209478,40865349632,3140900,2.7392397,16.456,3.31,0.0365,5.0,0.14747,13.129,5.0,41.383,0.015,0.76782,2200100096,4.42,0.74,1.9882561,0.00011,2.7,74595500032,1.837,2.93,0.015,0.04046531201502261
AEPPZ,Utilities,16787,0.0,0.0,45600,0.0,45600,0.0,0.241061,2,0.0,69332,0,149605,0,0.0,0.0,0.0,3.887,0.14747,10.205,0.0,0.0,0.0,0.99029,2200100096,0.0,0.0,0.0,0.0,1.16,57984094208,1.837,0.0,0.0,0.0
AER,Industrials,376,0.0,0.0,4461550,0.0,4461550,0.0,2.415492,2,0.0,2726388,8007802368,1547306,1.7820346,8.493776,0.0,0.0,7.914,-0.06644,15.438,7.23,69.337,0.020399999,0.99073,-298566016,-2.34,0.0,0.88567436,0.03266,2.12,35564417024,-0.908,15.96,0.0212,0.33820005805588593
AERI,Healthcare,365,0.0,0.0,530016,0.0,530016,0.0,0.580715,2,0.0,427780,977752384,725531,11.760595,-16.03077,0.0,0.0,11.616,-2.20237,-7.946,-1.3,0.512,0.156,1.0926,-183100992,-3.989,0.0,40.703125,0.02105,9.63,965706048,0.0,0.1,0.21450001,0.30658309729146327
AES,Utilities,8162,0.020140598,9.5533,6729083,0.573,6729083,0.6,0.874322,2,445.31247,4336933,19041191936,7061980,1.9711379,16.964287,3.6,0.0212,4.125,0.00476,11.678,1.68,3.959,0.0173,1.02482,43000000,0.064,0.0,7.198787,0.0029300002,1.48,39845900288,0.0,2.46,0.0231,0.006711428387209701
AESE,Communication Services,146,0.0,0.0,5852616,0.0,5852616,0.0,0.0,4,0.0,2729433,109199200,5255795,4.753433,-17.4375,0.0,0.0,3.9,-1.39408,-6.953,-0.16,2.148,0.0025,0.01512,-32025894,-0.758,0.0,1.2988826,0.57323,0.02,89600368,0.0,0.0,0.0045,0.1772152306222021
AESR,0,0,0.0,0.0,42016,0.0,42016,0.0,0.0,2,0.0,31288,0,44315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.016213003036442394
AEY,Technology,123,0.0,0.0,70166,0.0,70166,0.0,0.540086,4,0.0,56348,35244808,180921,0.7197371,0.0,0.0,0.0,0.812,-0.35876,-4.936,0.0,1.146,0.014400001,0.052010003,-17568000,-1.513,0.0,2.4869108,0.50988996,1.11,39747796,0.0,0.0,0.0248,-0.15430267020327978
AEYE,Technology,89,0.0,0.0,176800,0.0,176800,0.0,2.514626,2,0.0,100831,301044288,163140,14.703018,-468.6667,0.0,0.0,14.556,-0.3496,-47.778,-0.06,0.754,0.026800001,0.15712,-7209000,-0.774,0.0,37.29443,0.54452,1.18,298036992,0.0,0.0,0.044,-0.3048207587428003
AEZS,Healthcare,0,0.0,0.0,11392000,0.0,11392000,0.0,2.357282,4,0.0,109232060,174492576,18268788,133.81332,0.84831464,0.0,0.0,40.196,0.0,-7.513,1.78,0.242,0.0313,0.04439,-4813000,-0.158,0.0,6.2396693,0.06292,0.1,52415764,0.0,0.0,0.0313,0.020270250677801457
AFB,Financial Services,0,0.042127658,1.9814,48750,0.594,48750,0.64,0.218309,2,47.905407,31850,407602688,50605,16.059608,0.0,4.56,0.045300003,26.135,0.33477002,0.0,0.0,14.94,0.0019,0.36575,8496621,0.296,0.0,0.9491299,0.0,1.0,663318528,0.836,0.0,0.0,-0.014336945599632802
AFBI,Financial Services,80,0.0,0.0,15716,0.0,15716,0.0,-0.040593,2,0.0,11772,0,40131,0,0.0,0.0,0.0,3.785,0.089770004,0.0,0.0,0.0,0.0,0.0,1966000,0.0,0.0,0.0,0.0,0.17,82898040,0.0,0.0,0.0,0.030088508570704695
AFG,Financial Services,7300,0.015708584,0.22559999,479900,1.85,479900,2.0,0.912242,2,14.357318,577980,10171789312,593751,1.3107976,14.606699,1.61,0.017,1.347,0.09433,6.341,8.06,78.626,0.0117999995,0.64208,732000000,8.2,0.0,1.4973419,0.20445,1.32,10450243584,2.28,4.95,0.0166,0.09526472878101665
AFI,Industrials,1552,0.0,0.0,323816,0.0,323816,0.0,2.886975,2,0.0,367913,136488240,453301,0.23339303,-7.875,0.0,0.0,0.377,-0.10876001,-17.632,-0.8,10.287,0.0301,0.75144,-63600000,-2.9,0.0,0.6124235,0.030269999,0.95,220404176,0.0,0.0,0.0348,0.6363637264391349
AFIB,Healthcare,0,0.0,0.0,505716,0.0,505716,0.0,0.0,2,0.0,294024,501229792,284623,76.41863,0.0,0.0,0.0,52.763,0.0,-4.378,0.0,0.0,0.08229999,0.88827,-92493000,0.0,0.0,0.0,0.02258,8.08,346070368,0.0,0.0,0.1349,-0.24369745474735083
AFIF,0,0,0.0,0.0,151316,0.0,151316,0.0,0.0,2,0.0,43045,0,105663,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0022667531297358282
AFIN,Real Estate,0,0.066350706,0.0,672316,0.7,672316,0.85,1.39712,2,0.0,375248,1143876864,600813,3.7476635,-43.791668,0.0,0.0828,9.379,-0.10439,15.736,-0.24,15.391,0.032,0.49194,-46650000,-0.43,0.213,0.68286663,0.00446,7.1,2862794240,0.0,0.0,0.0376,0.2437870374101049
AFINO,Real Estate,0,0.0,0.0,27116,0.0,27116,0.0,1.39712,2,0.0,22056,0,34645,0,0.0,0.0,0.0,14.527,-0.10439,24.373,0.0,0.0,0.0,0.0,-46650000,0.0,0.0,0.0,0.0,0.08,4434036736,0.0,0.0,0.0,0.0011995476357838123
AFINP,Real Estate,0,0.02734375,0.0,25583,0.7,25583,1.88,1.39712,2,0.0,5417,1144610176,19983,3.750066,0.0,0.0,0.0734,14.708,-0.10439,24.677,0.0,15.391,0.0,0.30492002,-46650000,-0.43,0.0,1.6652589,0.0,0.66,4489339392,0.0,0.0,0.0,0.020708822691173905
AFK,0,0,0.0,0.0,39550,0.0,39550,0.0,0.0,2,0.0,8019,0,26241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.016779997491468832
AFL,Financial Services,12003,0.021604938,0.16790001,4026700,1.12,4026700,1.32,0.980498,2,7.8170915,2790127,35902926848,3852026,1.6211191,10.065638,2.32,0.0255,1.728,0.21574,8.618,5.18,48.464,0.0139,0.61629003,4777999872,6.67,0.0,1.0758501,0.08691,2.3,38279356416,0.219,1.56,0.0139999995,0.09212369752776575
AFLG,0,0,0.0,0.0,1683,0.0,1683,0.0,0.0,2,0.0,6705,0,1745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.016287184349302045
AFMC,0,0,0.0,0.0,100,0.0,100,0.0,0.0,2,0.0,6,0,235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04186599306998524
AFMD,Healthcare,137,0.0,0.0,2990950,0.0,2990950,0.0,2.544962,2,0.0,1343241,842529280,1816940,0,-17.90244,0.0,0.0,0.0,-1.75026,0.0,-0.41,0.669,0.0651,0.55274,0,-0.717,0.0,10.9716,0.06408,4.35,647429888,0.0,0.0,0.0672,0.2152318210174347
